Group,SSP,X,CDF
South America,SSP3-7.0,2,0.1259029927760578
South America,SSP3-7.0,2,0.12693498452012383
South America,SSP3-7.0,2,0.12796697626418987
South America,SSP3-7.0,2,0.12899896800825594
South America,SSP3-7.0,2,0.13003095975232198
South America,SSP3-7.0,2,0.13106295149638802
South America,SSP3-7.0,2,0.13209494324045407
South America,SSP3-7.0,2,0.13312693498452013
South America,SSP3-7.0,2,0.13415892672858618
South America,SSP3-7.0,2,0.13519091847265222
South America,SSP3-7.0,2,0.13622291021671826
South America,SSP3-7.0,2,0.13725490196078433
South America,SSP3-7.0,2,0.13828689370485037
South America,SSP3-7.0,2,0.1393188854489164
South America,SSP3-7.0,2,0.14035087719298245
South America,SSP3-7.0,2,0.14138286893704852
South America,SSP3-7.0,3,0.14241486068111456
South America,SSP3-7.0,3,0.1434468524251806
South America,SSP3-7.0,3,0.14447884416924664
South America,SSP3-7.0,3,0.14551083591331268
South America,SSP3-7.0,3,0.14654282765737875
South America,SSP3-7.0,3,0.1475748194014448
South America,SSP3-7.0,3,0.14860681114551083
South America,SSP3-7.0,3,0.14963880288957687
South America,SSP3-7.0,3,0.15067079463364294
South America,SSP3-7.0,3,0.15170278637770898
South America,SSP3-7.0,3,0.15273477812177502
South America,SSP3-7.0,3,0.15376676986584106
South America,SSP3-7.0,3,0.15479876160990713
South America,SSP3-7.0,3,0.15583075335397317
South America,SSP3-7.0,3,0.1568627450980392
South America,SSP3-7.0,3,0.15789473684210525
South America,SSP3-7.0,3,0.15892672858617132
South America,SSP3-7.0,3,0.15995872033023736
South America,SSP3-7.0,3,0.1609907120743034
South America,SSP3-7.0,3,0.16202270381836945
South America,SSP3-7.0,3,0.16305469556243551
South America,SSP3-7.0,3,0.16408668730650156
South America,SSP3-7.0,3,0.1651186790505676
South America,SSP3-7.0,3,0.16615067079463364
South America,SSP3-7.0,3,0.16718266253869968
South America,SSP3-7.0,3,0.16821465428276575
South America,SSP3-7.0,3,0.1692466460268318
South America,SSP3-7.0,3,0.17027863777089783
South America,SSP3-7.0,3,0.17131062951496387
South America,SSP3-7.0,3,0.17234262125902994
South America,SSP3-7.0,3,0.17337461300309598
South America,SSP3-7.0,3,0.17440660474716202
South America,SSP3-7.0,3,0.17543859649122806
South America,SSP3-7.0,3,0.17647058823529413
South America,SSP3-7.0,3,0.17750257997936017
South America,SSP3-7.0,3,0.1785345717234262
South America,SSP3-7.0,3,0.17956656346749225
South America,SSP3-7.0,3,0.18059855521155832
South America,SSP3-7.0,3,0.18163054695562436
South America,SSP3-7.0,3,0.1826625386996904
South America,SSP3-7.0,3,0.18369453044375644
South America,SSP3-7.0,3,0.18472652218782248
South America,SSP3-7.0,3,0.18575851393188855
South America,SSP3-7.0,3,0.1867905056759546
South America,SSP3-7.0,3,0.18782249742002063
South America,SSP3-7.0,3,0.18885448916408668
South America,SSP3-7.0,3,0.18988648090815274
South America,SSP3-7.0,3,0.19091847265221878
South America,SSP3-7.0,3,0.19195046439628483
South America,SSP3-7.0,3,0.19298245614035087
South America,SSP3-7.0,3,0.19401444788441694
South America,SSP3-7.0,3,0.19504643962848298
South America,SSP3-7.0,3,0.19607843137254902
South America,SSP3-7.0,3,0.19711042311661506
South America,SSP3-7.0,3,0.19814241486068113
South America,SSP3-7.0,3,0.19917440660474717
South America,SSP3-7.0,3,0.2002063983488132
South America,SSP3-7.0,3,0.20123839009287925
South America,SSP3-7.0,3,0.20227038183694532
South America,SSP3-7.0,3,0.20330237358101136
South America,SSP3-7.0,3,0.2043343653250774
South America,SSP3-7.0,3,0.20536635706914344
South America,SSP3-7.0,3,0.20639834881320948
South America,SSP3-7.0,3,0.20743034055727555
South America,SSP3-7.0,3,0.2084623323013416
South America,SSP3-7.0,3,0.20949432404540763
South America,SSP3-7.0,3,0.21052631578947367
South America,SSP3-7.0,3,0.21155830753353974
South America,SSP3-7.0,3,0.21259029927760578
South America,SSP3-7.0,3,0.21362229102167182
South America,SSP3-7.0,3,0.21465428276573786
South America,SSP3-7.0,3,0.21568627450980393
South America,SSP3-7.0,3,0.21671826625386997
South America,SSP3-7.0,3,0.21775025799793601
South America,SSP3-7.0,3,0.21878224974200206
South America,SSP3-7.0,3,0.21981424148606812
South America,SSP3-7.0,3,0.22084623323013416
South America,SSP3-7.0,3,0.2218782249742002
South America,SSP3-7.0,3,0.22291021671826625
South America,SSP3-7.0,3,0.22394220846233232
South America,SSP3-7.0,3,0.22497420020639836
South America,SSP3-7.0,3,0.2260061919504644
South America,SSP3-7.0,3,0.22703818369453044
South America,SSP3-7.0,3,0.22807017543859648
South America,SSP3-7.0,3,0.22910216718266255
South America,SSP3-7.0,3,0.2301341589267286
South America,SSP3-7.0,3,0.23116615067079463
South America,SSP3-7.0,3,0.23219814241486067
South America,SSP3-7.0,3,0.23323013415892674
South America,SSP3-7.0,3,0.23426212590299278
South America,SSP3-7.0,3,0.23529411764705882
South America,SSP3-7.0,3,0.23632610939112486
South America,SSP3-7.0,3,0.23735810113519093
South America,SSP3-7.0,3,0.23839009287925697
South America,SSP3-7.0,3,0.239422084623323
South America,SSP3-7.0,3,0.24045407636738905
South America,SSP3-7.0,3,0.24148606811145512
South America,SSP3-7.0,3,0.24251805985552116
South America,SSP3-7.0,3,0.2435500515995872
South America,SSP3-7.0,3,0.24458204334365324
South America,SSP3-7.0,3,0.24561403508771928
South America,SSP3-7.0,3,0.24664602683178535
South America,SSP3-7.0,3,0.2476780185758514
South America,SSP3-7.0,3,0.24871001031991744
South America,SSP3-7.0,3,0.24974200206398348
South America,SSP3-7.0,3,0.25077399380804954
South America,SSP3-7.0,3,0.2518059855521156
South America,SSP3-7.0,3,0.2528379772961816
South America,SSP3-7.0,3,0.25386996904024767
South America,SSP3-7.0,3,0.2549019607843137
South America,SSP3-7.0,3,0.25593395252837975
South America,SSP3-7.0,3,0.25696594427244585
South America,SSP3-7.0,3,0.2579979360165119
South America,SSP3-7.0,3,0.2590299277605779
South America,SSP3-7.0,3,0.26006191950464397
South America,SSP3-7.0,3,0.26109391124871
South America,SSP3-7.0,3,0.26212590299277605
South America,SSP3-7.0,3,0.2631578947368421
South America,SSP3-7.0,3,0.26418988648090813
South America,SSP3-7.0,3,0.26522187822497423
South America,SSP3-7.0,3,0.26625386996904027
South America,SSP3-7.0,3,0.2672858617131063
South America,SSP3-7.0,3,0.26831785345717235
South America,SSP3-7.0,3,0.2693498452012384
South America,SSP3-7.0,3,0.27038183694530443
South America,SSP3-7.0,3,0.2714138286893705
South America,SSP3-7.0,3,0.2724458204334365
South America,SSP3-7.0,3,0.27347781217750256
South America,SSP3-7.0,3,0.27450980392156865
South America,SSP3-7.0,3,0.2755417956656347
South America,SSP3-7.0,3,0.27657378740970073
South America,SSP3-7.0,3,0.2776057791537668
South America,SSP3-7.0,3,0.2786377708978328
South America,SSP3-7.0,3,0.27966976264189886
South America,SSP3-7.0,3,0.2807017543859649
South America,SSP3-7.0,3,0.28173374613003094
South America,SSP3-7.0,3,0.28276573787409703
South America,SSP3-7.0,3,0.2837977296181631
South America,SSP3-7.0,3,0.2848297213622291
South America,SSP3-7.0,3,0.28586171310629516
South America,SSP3-7.0,3,0.2868937048503612
South America,SSP3-7.0,3,0.28792569659442724
South America,SSP3-7.0,3,0.2889576883384933
South America,SSP3-7.0,3,0.2899896800825593
South America,SSP3-7.0,3,0.29102167182662536
South America,SSP3-7.0,3,0.29205366357069146
South America,SSP3-7.0,3,0.2930856553147575
South America,SSP3-7.0,3,0.29411764705882354
South America,SSP3-7.0,3,0.2951496388028896
South America,SSP3-7.0,3,0.2961816305469556
South America,SSP3-7.0,3,0.29721362229102166
South America,SSP3-7.0,3,0.2982456140350877
South America,SSP3-7.0,3,0.29927760577915374
South America,SSP3-7.0,3,0.30030959752321984
South America,SSP3-7.0,3,0.3013415892672859
South America,SSP3-7.0,3,0.3023735810113519
South America,SSP3-7.0,3,0.30340557275541796
South America,SSP3-7.0,3,0.304437564499484
South America,SSP3-7.0,3,0.30546955624355004
South America,SSP3-7.0,3,0.3065015479876161
South America,SSP3-7.0,3,0.3075335397316821
South America,SSP3-7.0,3,0.30856553147574817
South America,SSP3-7.0,3,0.30959752321981426
South America,SSP3-7.0,3,0.3106295149638803
South America,SSP3-7.0,3,0.31166150670794635
South America,SSP3-7.0,3,0.3126934984520124
South America,SSP3-7.0,3,0.3137254901960784
South America,SSP3-7.0,3,0.31475748194014447
South America,SSP3-7.0,3,0.3157894736842105
South America,SSP3-7.0,3,0.31682146542827655
South America,SSP3-7.0,3,0.31785345717234265
South America,SSP3-7.0,3,0.3188854489164087
South America,SSP3-7.0,3,0.31991744066047473
South America,SSP3-7.0,3,0.32094943240454077
South America,SSP3-7.0,3,0.3219814241486068
South America,SSP3-7.0,3,0.32301341589267285
South America,SSP3-7.0,3,0.3240454076367389
South America,SSP3-7.0,3,0.32507739938080493
South America,SSP3-7.0,3,0.32610939112487103
South America,SSP3-7.0,3,0.32714138286893707
South America,SSP3-7.0,3,0.3281733746130031
South America,SSP3-7.0,3,0.32920536635706915
South America,SSP3-7.0,3,0.3302373581011352
South America,SSP3-7.0,3,0.33126934984520123
South America,SSP3-7.0,3,0.3323013415892673
South America,SSP3-7.0,3,0.3333333333333333
South America,SSP3-7.0,3,0.33436532507739936
South America,SSP3-7.0,3,0.33539731682146545
South America,SSP3-7.0,3,0.3364293085655315
South America,SSP3-7.0,3,0.33746130030959753
South America,SSP3-7.0,3,0.3384932920536636
South America,SSP3-7.0,3,0.3395252837977296
South America,SSP3-7.0,3,0.34055727554179566
South America,SSP3-7.0,3,0.3415892672858617
South America,SSP3-7.0,3,0.34262125902992774
South America,SSP3-7.0,3,0.34365325077399383
South America,SSP3-7.0,3,0.3446852425180599
South America,SSP3-7.0,3,0.3457172342621259
South America,SSP3-7.0,3,0.34674922600619196
South America,SSP3-7.0,3,0.347781217750258
South America,SSP3-7.0,3,0.34881320949432404
South America,SSP3-7.0,3,0.3498452012383901
South America,SSP3-7.0,4,0.3508771929824561
South America,SSP3-7.0,4,0.35190918472652216
South America,SSP3-7.0,4,0.35294117647058826
South America,SSP3-7.0,4,0.3539731682146543
South America,SSP3-7.0,4,0.35500515995872034
South America,SSP3-7.0,4,0.3560371517027864
South America,SSP3-7.0,4,0.3570691434468524
South America,SSP3-7.0,4,0.35810113519091846
South America,SSP3-7.0,4,0.3591331269349845
South America,SSP3-7.0,4,0.36016511867905054
South America,SSP3-7.0,4,0.36119711042311664
South America,SSP3-7.0,4,0.3622291021671827
South America,SSP3-7.0,4,0.3632610939112487
South America,SSP3-7.0,4,0.36429308565531476
South America,SSP3-7.0,4,0.3653250773993808
South America,SSP3-7.0,4,0.36635706914344685
South America,SSP3-7.0,4,0.3673890608875129
South America,SSP3-7.0,4,0.3684210526315789
South America,SSP3-7.0,4,0.36945304437564497
South America,SSP3-7.0,4,0.37048503611971106
South America,SSP3-7.0,4,0.3715170278637771
South America,SSP3-7.0,4,0.37254901960784315
South America,SSP3-7.0,4,0.3735810113519092
South America,SSP3-7.0,4,0.3746130030959752
South America,SSP3-7.0,4,0.37564499484004127
South America,SSP3-7.0,4,0.3766769865841073
South America,SSP3-7.0,4,0.37770897832817335
South America,SSP3-7.0,4,0.37874097007223945
South America,SSP3-7.0,4,0.3797729618163055
South America,SSP3-7.0,4,0.38080495356037153
South America,SSP3-7.0,4,0.38183694530443757
South America,SSP3-7.0,4,0.3828689370485036
South America,SSP3-7.0,4,0.38390092879256965
South America,SSP3-7.0,4,0.3849329205366357
South America,SSP3-7.0,4,0.38596491228070173
South America,SSP3-7.0,4,0.38699690402476783
South America,SSP3-7.0,4,0.38802889576883387
South America,SSP3-7.0,4,0.3890608875128999
South America,SSP3-7.0,4,0.39009287925696595
South America,SSP3-7.0,4,0.391124871001032
South America,SSP3-7.0,4,0.39215686274509803
South America,SSP3-7.0,4,0.3931888544891641
South America,SSP3-7.0,4,0.3942208462332301
South America,SSP3-7.0,4,0.39525283797729616
South America,SSP3-7.0,4,0.39628482972136225
South America,SSP3-7.0,4,0.3973168214654283
South America,SSP3-7.0,4,0.39834881320949433
South America,SSP3-7.0,4,0.3993808049535604
South America,SSP3-7.0,4,0.4004127966976264
South America,SSP3-7.0,4,0.40144478844169246
South America,SSP3-7.0,4,0.4024767801857585
South America,SSP3-7.0,4,0.40350877192982454
South America,SSP3-7.0,4,0.40454076367389064
South America,SSP3-7.0,4,0.4055727554179567
South America,SSP3-7.0,4,0.4066047471620227
South America,SSP3-7.0,4,0.40763673890608876
South America,SSP3-7.0,4,0.4086687306501548
South America,SSP3-7.0,4,0.40970072239422084
South America,SSP3-7.0,4,0.4107327141382869
South America,SSP3-7.0,4,0.4117647058823529
South America,SSP3-7.0,4,0.41279669762641896
South America,SSP3-7.0,4,0.41382868937048506
South America,SSP3-7.0,4,0.4148606811145511
South America,SSP3-7.0,4,0.41589267285861714
South America,SSP3-7.0,4,0.4169246646026832
South America,SSP3-7.0,4,0.4179566563467492
South America,SSP3-7.0,4,0.41898864809081526
South America,SSP3-7.0,4,0.4200206398348813
South America,SSP3-7.0,4,0.42105263157894735
South America,SSP3-7.0,4,0.42208462332301344
South America,SSP3-7.0,4,0.4231166150670795
South America,SSP3-7.0,4,0.4241486068111455
South America,SSP3-7.0,4,0.42518059855521156
South America,SSP3-7.0,4,0.4262125902992776
South America,SSP3-7.0,4,0.42724458204334365
South America,SSP3-7.0,4,0.4282765737874097
South America,SSP3-7.0,4,0.4293085655314757
South America,SSP3-7.0,4,0.43034055727554177
South America,SSP3-7.0,4,0.43137254901960786
South America,SSP3-7.0,4,0.4324045407636739
South America,SSP3-7.0,4,0.43343653250773995
South America,SSP3-7.0,4,0.434468524251806
South America,SSP3-7.0,4,0.43550051599587203
South America,SSP3-7.0,4,0.43653250773993807
South America,SSP3-7.0,4,0.4375644994840041
South America,SSP3-7.0,4,0.43859649122807015
South America,SSP3-7.0,4,0.43962848297213625
South America,SSP3-7.0,4,0.4406604747162023
South America,SSP3-7.0,4,0.44169246646026833
South America,SSP3-7.0,4,0.44272445820433437
South America,SSP3-7.0,4,0.4437564499484004
South America,SSP3-7.0,4,0.44478844169246645
South America,SSP3-7.0,4,0.4458204334365325
South America,SSP3-7.0,4,0.44685242518059853
South America,SSP3-7.0,4,0.44788441692466463
South America,SSP3-7.0,4,0.44891640866873067
South America,SSP3-7.0,4,0.4499484004127967
South America,SSP3-7.0,4,0.45098039215686275
South America,SSP3-7.0,4,0.4520123839009288
South America,SSP3-7.0,4,0.45304437564499483
South America,SSP3-7.0,4,0.4540763673890609
South America,SSP3-7.0,4,0.4551083591331269
South America,SSP3-7.0,4,0.45614035087719296
South America,SSP3-7.0,4,0.45717234262125905
South America,SSP3-7.0,4,0.4582043343653251
South America,SSP3-7.0,4,0.45923632610939114
South America,SSP3-7.0,4,0.4602683178534572
South America,SSP3-7.0,4,0.4613003095975232
South America,SSP3-7.0,4,0.46233230134158926
South America,SSP3-7.0,4,0.4633642930856553
South America,SSP3-7.0,4,0.46439628482972134
South America,SSP3-7.0,4,0.46542827657378744
South America,SSP3-7.0,4,0.4664602683178535
South America,SSP3-7.0,4,0.4674922600619195
South America,SSP3-7.0,4,0.46852425180598556
South America,SSP3-7.0,4,0.4695562435500516
South America,SSP3-7.0,4,0.47058823529411764
South America,SSP3-7.0,4,0.4716202270381837
South America,SSP3-7.0,4,0.4726522187822497
South America,SSP3-7.0,4,0.47368421052631576
South America,SSP3-7.0,4,0.47471620227038186
South America,SSP3-7.0,4,0.4757481940144479
South America,SSP3-7.0,4,0.47678018575851394
South America,SSP3-7.0,4,0.47781217750258
South America,SSP3-7.0,4,0.478844169246646
South America,SSP3-7.0,4,0.47987616099071206
South America,SSP3-7.0,4,0.4809081527347781
South America,SSP3-7.0,4,0.48194014447884415
South America,SSP3-7.0,4,0.48297213622291024
South America,SSP3-7.0,4,0.4840041279669763
South America,SSP3-7.0,4,0.4850361197110423
South America,SSP3-7.0,4,0.48606811145510836
South America,SSP3-7.0,4,0.4871001031991744
South America,SSP3-7.0,4,0.48813209494324045
South America,SSP3-7.0,4,0.4891640866873065
South America,SSP3-7.0,4,0.49019607843137253
South America,SSP3-7.0,4,0.49122807017543857
South America,SSP3-7.0,4,0.49226006191950467
South America,SSP3-7.0,4,0.4932920536635707
South America,SSP3-7.0,4,0.49432404540763675
South America,SSP3-7.0,4,0.4953560371517028
South America,SSP3-7.0,4,0.49638802889576883
South America,SSP3-7.0,4,0.49742002063983487
South America,SSP3-7.0,4,0.4984520123839009
South America,SSP3-7.0,4,0.49948400412796695
South America,SSP3-7.0,4,0.500515995872033
South America,SSP3-7.0,4,0.5015479876160991
South America,SSP3-7.0,4,0.5025799793601651
South America,SSP3-7.0,4,0.5036119711042312
South America,SSP3-7.0,4,0.5046439628482973
South America,SSP3-7.0,4,0.5056759545923633
South America,SSP3-7.0,4,0.5067079463364293
South America,SSP3-7.0,4,0.5077399380804953
South America,SSP3-7.0,4,0.5087719298245614
South America,SSP3-7.0,4,0.5098039215686274
South America,SSP3-7.0,4,0.5108359133126935
South America,SSP3-7.0,4,0.5118679050567595
South America,SSP3-7.0,4,0.5128998968008256
South America,SSP3-7.0,4,0.5139318885448917
South America,SSP3-7.0,4,0.5149638802889577
South America,SSP3-7.0,4,0.5159958720330238
South America,SSP3-7.0,4,0.5170278637770898
South America,SSP3-7.0,4,0.5180598555211559
South America,SSP3-7.0,4,0.5190918472652218
South America,SSP3-7.0,4,0.5201238390092879
South America,SSP3-7.0,4,0.5211558307533539
South America,SSP3-7.0,4,0.52218782249742
South America,SSP3-7.0,4,0.5232198142414861
South America,SSP3-7.0,4,0.5242518059855521
South America,SSP3-7.0,4,0.5252837977296182
South America,SSP3-7.0,4,0.5263157894736842
South America,SSP3-7.0,4,0.5273477812177503
South America,SSP3-7.0,4,0.5283797729618163
South America,SSP3-7.0,4,0.5294117647058824
South America,SSP3-7.0,4,0.5304437564499485
South America,SSP3-7.0,4,0.5314757481940144
South America,SSP3-7.0,4,0.5325077399380805
South America,SSP3-7.0,4,0.5335397316821465
South America,SSP3-7.0,4,0.5345717234262126
South America,SSP3-7.0,4,0.5356037151702786
South America,SSP3-7.0,4,0.5366357069143447
South America,SSP3-7.0,4,0.5376676986584107
South America,SSP3-7.0,4,0.5386996904024768
South America,SSP3-7.0,4,0.5397316821465429
South America,SSP3-7.0,4,0.5407636738906089
South America,SSP3-7.0,4,0.541795665634675
South America,SSP3-7.0,4,0.542827657378741
South America,SSP3-7.0,4,0.543859649122807
South America,SSP3-7.0,4,0.544891640866873
South America,SSP3-7.0,4,0.5459236326109391
South America,SSP3-7.0,4,0.5469556243550051
South America,SSP3-7.0,4,0.5479876160990712
South America,SSP3-7.0,4,0.5490196078431373
South America,SSP3-7.0,4,0.5500515995872033
South America,SSP3-7.0,4,0.5510835913312694
South America,SSP3-7.0,4,0.5521155830753354
South America,SSP3-7.0,4,0.5531475748194015
South America,SSP3-7.0,4,0.5541795665634675
South America,SSP3-7.0,4,0.5552115583075335
South America,SSP3-7.0,4,0.5562435500515995
South America,SSP3-7.0,4,0.5572755417956656
South America,SSP3-7.0,4,0.5583075335397317
South America,SSP3-7.0,4,0.5593395252837977
South America,SSP3-7.0,4,0.5603715170278638
South America,SSP3-7.0,4,0.5614035087719298
South America,SSP3-7.0,4,0.5624355005159959
South America,SSP3-7.0,4,0.5634674922600619
South America,SSP3-7.0,4,0.564499484004128
South America,SSP3-7.0,4,0.5655314757481941
South America,SSP3-7.0,4,0.56656346749226
South America,SSP3-7.0,4,0.5675954592363261
South America,SSP3-7.0,4,0.5686274509803921
South America,SSP3-7.0,4,0.5696594427244582
South America,SSP3-7.0,4,0.5706914344685242
South America,SSP3-7.0,4,0.5717234262125903
South America,SSP3-7.0,4,0.5727554179566563
South America,SSP3-7.0,4,0.5737874097007224
South America,SSP3-7.0,4,0.5748194014447885
South America,SSP3-7.0,4,0.5758513931888545
South America,SSP3-7.0,4,0.5768833849329206
South America,SSP3-7.0,4,0.5779153766769866
South America,SSP3-7.0,4,0.5789473684210527
South America,SSP3-7.0,4,0.5799793601651186
South America,SSP3-7.0,4,0.5810113519091847
South America,SSP3-7.0,4,0.5820433436532507
South America,SSP3-7.0,4,0.5830753353973168
South America,SSP3-7.0,4,0.5841073271413829
South America,SSP3-7.0,4,0.5851393188854489
South America,SSP3-7.0,4,0.586171310629515
South America,SSP3-7.0,4,0.587203302373581
South America,SSP3-7.0,4,0.5882352941176471
South America,SSP3-7.0,4,0.5892672858617131
South America,SSP3-7.0,4,0.5902992776057792
South America,SSP3-7.0,4,0.5913312693498453
South America,SSP3-7.0,4,0.5923632610939112
South America,SSP3-7.0,4,0.5933952528379773
South America,SSP3-7.0,4,0.5944272445820433
South America,SSP3-7.0,4,0.5954592363261094
South America,SSP3-7.0,4,0.5964912280701754
South America,SSP3-7.0,4,0.5975232198142415
South America,SSP3-7.0,4,0.5985552115583075
South America,SSP3-7.0,4,0.5995872033023736
South America,SSP3-7.0,4,0.6006191950464397
South America,SSP3-7.0,4,0.6016511867905057
South America,SSP3-7.0,4,0.6026831785345718
South America,SSP3-7.0,4,0.6037151702786377
South America,SSP3-7.0,4,0.6047471620227038
South America,SSP3-7.0,4,0.6057791537667698
South America,SSP3-7.0,4,0.6068111455108359
South America,SSP3-7.0,4,0.6078431372549019
South America,SSP3-7.0,4,0.608875128998968
South America,SSP3-7.0,4,0.6099071207430341
South America,SSP3-7.0,4,0.6109391124871001
South America,SSP3-7.0,4,0.6119711042311662
South America,SSP3-7.0,4,0.6130030959752322
South America,SSP3-7.0,4,0.6140350877192983
South America,SSP3-7.0,4,0.6150670794633643
South America,SSP3-7.0,4,0.6160990712074303
South America,SSP3-7.0,4,0.6171310629514963
South America,SSP3-7.0,4,0.6181630546955624
South America,SSP3-7.0,4,0.6191950464396285
South America,SSP3-7.0,4,0.6202270381836945
South America,SSP3-7.0,4,0.6212590299277606
South America,SSP3-7.0,5,0.6222910216718266
South America,SSP3-7.0,5,0.6233230134158927
South America,SSP3-7.0,5,0.6243550051599587
South America,SSP3-7.0,5,0.6253869969040248
South America,SSP3-7.0,5,0.6264189886480909
South America,SSP3-7.0,5,0.6274509803921569
South America,SSP3-7.0,5,0.628482972136223
South America,SSP3-7.0,5,0.6295149638802889
South America,SSP3-7.0,5,0.630546955624355
South America,SSP3-7.0,5,0.631578947368421
South America,SSP3-7.0,5,0.6326109391124871
South America,SSP3-7.0,5,0.6336429308565531
South America,SSP3-7.0,5,0.6346749226006192
South America,SSP3-7.0,5,0.6357069143446853
South America,SSP3-7.0,5,0.6367389060887513
South America,SSP3-7.0,5,0.6377708978328174
South America,SSP3-7.0,5,0.6388028895768834
South America,SSP3-7.0,5,0.6398348813209495
South America,SSP3-7.0,5,0.6408668730650154
South America,SSP3-7.0,5,0.6418988648090815
South America,SSP3-7.0,5,0.6429308565531475
South America,SSP3-7.0,5,0.6439628482972136
South America,SSP3-7.0,5,0.6449948400412797
South America,SSP3-7.0,5,0.6460268317853457
South America,SSP3-7.0,5,0.6470588235294118
South America,SSP3-7.0,5,0.6480908152734778
South America,SSP3-7.0,5,0.6491228070175439
South America,SSP3-7.0,5,0.6501547987616099
South America,SSP3-7.0,5,0.651186790505676
South America,SSP3-7.0,5,0.6522187822497421
South America,SSP3-7.0,5,0.653250773993808
South America,SSP3-7.0,5,0.6542827657378741
South America,SSP3-7.0,5,0.6553147574819401
South America,SSP3-7.0,5,0.6563467492260062
South America,SSP3-7.0,5,0.6573787409700722
South America,SSP3-7.0,5,0.6584107327141383
South America,SSP3-7.0,5,0.6594427244582043
South America,SSP3-7.0,5,0.6604747162022704
South America,SSP3-7.0,5,0.6615067079463365
South America,SSP3-7.0,5,0.6625386996904025
South America,SSP3-7.0,5,0.6635706914344686
South America,SSP3-7.0,5,0.6646026831785345
South America,SSP3-7.0,5,0.6656346749226006
South America,SSP3-7.0,5,0.6666666666666666
South America,SSP3-7.0,5,0.6676986584107327
South America,SSP3-7.0,5,0.6687306501547987
South America,SSP3-7.0,5,0.6697626418988648
South America,SSP3-7.0,5,0.6707946336429309
South America,SSP3-7.0,5,0.6718266253869969
South America,SSP3-7.0,5,0.672858617131063
South America,SSP3-7.0,5,0.673890608875129
South America,SSP3-7.0,5,0.6749226006191951
South America,SSP3-7.0,5,0.675954592363261
South America,SSP3-7.0,5,0.6769865841073271
South America,SSP3-7.0,5,0.6780185758513931
South America,SSP3-7.0,5,0.6790505675954592
South America,SSP3-7.0,5,0.6800825593395253
South America,SSP3-7.0,5,0.6811145510835913
South America,SSP3-7.0,5,0.6821465428276574
South America,SSP3-7.0,5,0.6831785345717234
South America,SSP3-7.0,5,0.6842105263157895
South America,SSP3-7.0,5,0.6852425180598555
South America,SSP3-7.0,5,0.6862745098039216
South America,SSP3-7.0,5,0.6873065015479877
South America,SSP3-7.0,5,0.6883384932920537
South America,SSP3-7.0,5,0.6893704850361198
South America,SSP3-7.0,5,0.6904024767801857
South America,SSP3-7.0,5,0.6914344685242518
South America,SSP3-7.0,5,0.6924664602683178
South America,SSP3-7.0,5,0.6934984520123839
South America,SSP3-7.0,5,0.6945304437564499
South America,SSP3-7.0,5,0.695562435500516
South America,SSP3-7.0,5,0.6965944272445821
South America,SSP3-7.0,5,0.6976264189886481
South America,SSP3-7.0,5,0.6986584107327142
South America,SSP3-7.0,5,0.6996904024767802
South America,SSP3-7.0,5,0.7007223942208463
South America,SSP3-7.0,5,0.7017543859649122
South America,SSP3-7.0,5,0.7027863777089783
South America,SSP3-7.0,5,0.7038183694530443
South America,SSP3-7.0,5,0.7048503611971104
South America,SSP3-7.0,5,0.7058823529411765
South America,SSP3-7.0,5,0.7069143446852425
South America,SSP3-7.0,5,0.7079463364293086
South America,SSP3-7.0,5,0.7089783281733746
South America,SSP3-7.0,5,0.7100103199174407
South America,SSP3-7.0,5,0.7110423116615067
South America,SSP3-7.0,5,0.7120743034055728
South America,SSP3-7.0,5,0.7131062951496389
South America,SSP3-7.0,5,0.7141382868937048
South America,SSP3-7.0,5,0.7151702786377709
South America,SSP3-7.0,5,0.7162022703818369
South America,SSP3-7.0,5,0.717234262125903
South America,SSP3-7.0,5,0.718266253869969
South America,SSP3-7.0,5,0.7192982456140351
South America,SSP3-7.0,5,0.7203302373581011
South America,SSP3-7.0,5,0.7213622291021672
South America,SSP3-7.0,5,0.7223942208462333
South America,SSP3-7.0,5,0.7234262125902993
South America,SSP3-7.0,6,0.7244582043343654
South America,SSP3-7.0,6,0.7254901960784313
South America,SSP3-7.0,6,0.7265221878224974
South America,SSP3-7.0,6,0.7275541795665634
South America,SSP3-7.0,6,0.7285861713106295
South America,SSP3-7.0,6,0.7296181630546955
South America,SSP3-7.0,6,0.7306501547987616
South America,SSP3-7.0,6,0.7316821465428277
South America,SSP3-7.0,6,0.7327141382868937
South America,SSP3-7.0,6,0.7337461300309598
South America,SSP3-7.0,6,0.7347781217750258
South America,SSP3-7.0,6,0.7358101135190919
South America,SSP3-7.0,6,0.7368421052631579
South America,SSP3-7.0,6,0.737874097007224
South America,SSP3-7.0,6,0.7389060887512899
South America,SSP3-7.0,6,0.739938080495356
South America,SSP3-7.0,6,0.7409700722394221
South America,SSP3-7.0,6,0.7420020639834881
South America,SSP3-7.0,6,0.7430340557275542
South America,SSP3-7.0,6,0.7440660474716202
South America,SSP3-7.0,6,0.7450980392156863
South America,SSP3-7.0,6,0.7461300309597523
South America,SSP3-7.0,6,0.7471620227038184
South America,SSP3-7.0,6,0.7481940144478845
South America,SSP3-7.0,6,0.7492260061919505
South America,SSP3-7.0,6,0.7502579979360166
South America,SSP3-7.0,6,0.7512899896800825
South America,SSP3-7.0,6,0.7523219814241486
South America,SSP3-7.0,6,0.7533539731682146
