Region,Scenario,Period,Q1,Q3,Median,Whisker_low,Whisker_high
31,SSP2-4.5,P3,9276.901356579236,10330.202725402069,9656.121681500288,8199.49435185225,11787.311096825115
31,SSP2-4.5,P4,9617.830668436804,10319.36342600044,10046.411384588211,8580.69424241166,10907.703585262961
31,SSP3-7.0,P1,7589.385478639411,8303.995262454737,7870.367163821649,7150.548282570578,9137.846179410413
31,SSP3-7.0,P2,8575.857009025665,9335.884869566065,8803.202774847046,8033.0895385287595,10439.181916671501
31,SSP3-7.0,P3,9218.380516135203,10273.902990154264,9790.79764492073,8769.902484721677,11236.929982226511
31,SSP3-7.0,P4,10661.925074031074,12279.16957035939,11228.559821953393,9217.485775452298,13912.282674798422
31,SSP5-8.5,P1,7985.248809652641,9005.411429557409,8374.022479329342,6949.2955231427795,9723.032552229663
31,SSP5-8.5,P2,8706.535991742272,9890.23756776186,9161.043771931789,7780.6613534127755,10580.268927080215
31,SSP5-8.5,P3,10184.79698662689,11098.992546952484,10610.168560447048,9172.84926456209,12393.923390266127
31,SSP5-8.5,P4,12089.720221005178,13405.674380712135,12593.068660248591,11223.55127409408,15033.576794714456
32,HIST,P0,121149.96305377685,123350.19755279363,122401.995613206,120008.98444817518,126040.4636680391
32,SSP1-2.6,P1,123100.0335355112,125092.33427696084,124123.6661107248,121204.66428128343,126555.65201227608
32,SSP1-2.6,P2,123852.11874324869,127144.43963794521,125713.45813465102,120065.0753581461,129826.9362620801
32,SSP1-2.6,P3,124660.31769690319,126851.12779276364,125532.74211223888,123003.00804202163,129985.57942711755
32,SSP1-2.6,P4,124930.79016112103,127230.0185572427,126361.45224526827,122563.8374903494,129462.65180168222
32,SSP2-4.5,P1,122914.7293248382,125728.10141743645,124793.17733324593,120645.57862651636,129286.31780054812
32,SSP2-4.5,P2,124554.14478933052,127678.98333246453,126471.36915321503,122101.19343468816,130631.01644669908
32,SSP2-4.5,P3,126357.23381285384,128225.51613036473,127559.79384602257,123960.23649470079,130449.12461057803
32,SSP2-4.5,P4,126658.21852591349,128983.79027940915,127677.84486170963,124636.79731840767,132072.14934408665
32,SSP3-7.0,P1,122139.17797895618,125043.25842770984,123820.7360968258,119797.49271727467,128129.37632205241
32,SSP3-7.0,P2,124105.02141172625,127141.68218798368,125319.90424250721,120318.39991359935,129174.8528586023
32,SSP3-7.0,P3,125680.12697188274,128317.89391370476,126905.42195115259,122681.69141168855,131286.1063579588
32,SSP3-7.0,P4,128646.142733275,129540.55484076493,129041.86396991162,127871.9294767676,130629.62715720608
32,SSP5-8.5,P1,122776.76401041081,125368.69917006537,123936.72211657708,119502.17313361766,128740.24340246286
32,SSP5-8.5,P2,124306.08395180013,128469.92565023142,126759.37175845605,120373.11318401882,130360.84144045367
32,SSP5-8.5,P3,125810.65112233124,130609.2371973355,127915.81061564006,122889.3345224432,133927.39998622896
32,SSP5-8.5,P4,131328.86011916815,133491.46707577887,132300.37023004796,129639.9477289065,135320.97572277434
33,HIST,P0,26601.244516311177,27006.198956658453,26701.90787434257,26060.80839714726,27481.410105218383
33,SSP1-2.6,P1,27353.194450015602,27944.13207956754,27578.47775314618,26470.969371231004,28551.08920906565
33,SSP1-2.6,P2,26963.992940202796,28077.28561639177,27417.183408974914,25711.284087397522,28929.40587021289
33,SSP1-2.6,P3,27725.92407526538,28443.059867204815,27978.74034337169,26911.95288671396,29090.420380692747
33,SSP1-2.6,P4,27405.381959288083,28146.504651580042,27531.400436552813,26420.426484780066,28972.765605687346
33,SSP2-4.5,P1,26847.534369756257,27653.847183741156,27288.839444517747,26169.74720257061,28318.26405959121
33,SSP2-4.5,P2,27487.550238045656,28164.534664634033,27792.815985142795,27057.061675206547,28794.410623255113
33,SSP2-4.5,P3,27114.694790832287,28216.255305673316,27405.287991223784,25917.01092223586,29331.402664984944
33,SSP2-4.5,P4,27398.686403334155,28315.49753093075,27855.610582918736,26688.281829002823,29554.119094029604
33,SSP3-7.0,P1,26874.565145991644,27927.731770480656,27234.24782131499,26079.82948816626,28188.48991374317
33,SSP3-7.0,P2,27560.988208352584,28475.365981530274,27892.914467182803,27004.757072489745,28797.25922343672
33,SSP3-7.0,P3,27318.14677042762,28509.229696586153,28083.170038994125,26348.117282559346,29164.092555669482
33,SSP3-7.0,P4,27260.026912866164,28126.916362814773,27679.549266882765,26471.524331623958,29309.87245690423
33,SSP5-8.5,P1,27447.293750491444,28248.163774316614,27830.541574003026,26656.129073108183,28781.089931421004
33,SSP5-8.5,P2,27657.804949795387,28292.701529279897,28092.473750930665,26983.32666400644,29153.299715723453
33,SSP5-8.5,P3,27071.457742967446,27722.24226179179,27508.738538875055,26580.04497706268,28524.591199273462
33,SSP5-8.5,P4,27214.967747761584,27908.733276142015,27624.201886704024,26218.392552864854,28486.581437755816
34,HIST,P0,8089.097631625813,8649.728925456064,8386.666838007892,7640.008818361888,9293.426553126013
34,SSP1-2.6,P1,8972.010309650901,9426.552452964577,9148.879255241358,8295.056048333729,9950.35287481464
34,SSP1-2.6,P2,9394.631451816489,10034.829804341996,9784.915672152129,8439.38733350775,10572.07683180708
34,SSP1-2.6,P3,9423.675584047201,10273.85680100169,9672.88581913571,8978.669944891019,11170.205761917035
34,SSP1-2.6,P4,9178.203384660026,9773.745419909186,9547.7508537595,8474.644245210553,10448.233182843464
34,SSP2-4.5,P1,8944.061941913924,9703.934260636997,9397.60603778171,8719.820193288459,10339.51970135172
34,SSP2-4.5,P2,9826.32437980501,10397.858434907044,10106.017329242532,9644.734036546653,10810.313678377017
34,SSP2-4.5,P3,9794.118476487003,10761.787208747975,10416.553478946214,9248.233054338561,11415.182263898627
34,SSP2-4.5,P4,10085.505157079215,10775.05167152524,10336.449907095412,9668.130817369623,11233.688534345634
34,SSP3-7.0,P1,8839.627698622446,9738.19718893072,9243.601999050272,8643.281097547355,10303.819495993992
34,SSP3-7.0,P2,9474.810944324268,10322.459484087105,9881.1918652936,8686.0545529333,10755.814831348644
34,SSP3-7.0,P3,10149.901966756139,11148.626663303035,10797.987084443803,9615.255830105101,11568.961478293264
34,SSP3-7.0,P4,10831.330764165796,11877.669019651017,11345.12068291215,10130.424938029182,12308.493399772986
34,SSP5-8.5,P1,9228.210061251368,9686.192127680659,9495.89483734407,8764.41097370237,10320.432802713993
34,SSP5-8.5,P2,9902.004245121665,10639.979497014145,10483.627133019363,9495.242257458178,11250.394279354463
34,SSP5-8.5,P3,10589.88648804808,11596.404875125658,11264.163603790967,10157.395454407313,12133.579448822551
34,SSP5-8.5,P4,11832.544550964198,12530.424345286365,12095.35354707306,11034.34383124614,13194.621844331876
35,HIST,P0,43538.23086249271,47596.135558829905,45519.03758694511,39437.80430999975,51771.42716562399
35,SSP1-2.6,P1,46095.21361982182,50846.67232288279,49193.65903654781,42732.74685440114,52981.36762112484
35,SSP1-2.6,P2,45994.75360061365,51099.51719553215,49660.792222554286,40219.93852551808,54597.359583120066
35,SSP1-2.6,P3,47126.057401334925,52202.122833183515,48897.048078090884,42902.17217019491,55458.04507513614
35,SSP1-2.6,P4,45826.68664581977,51811.28737600806,48331.30024113496,43108.13844303106,54374.68826646749
35,SSP2-4.5,P1,46770.92039152767,52109.28196009679,48492.00053228985,44003.969104578195,57677.809269339195
35,SSP2-4.5,P2,47860.428514331834,54689.05607224639,51961.91395408361,43531.84444064859,61042.660209268695
35,SSP2-4.5,P3,54596.22775422903,58625.59293257246,56369.701427298736,52104.65526242144,62343.370880625975
35,SSP2-4.5,P4,51803.83809301632,57977.915769769905,55068.38708121441,48620.500629001406,64370.96412573094
35,SSP3-7.0,P1,43893.971960171824,48638.13498439681,45704.15134291126,37991.67788999801,52810.94815708829
35,SSP3-7.0,P2,46847.42218850826,51043.48517299625,48203.650435273245,43508.934845076496,52294.310240381616
35,SSP3-7.0,P3,50182.434174637994,57092.87660157816,53072.28814373614,45206.37782226171,61554.26728080625
35,SSP3-7.0,P4,53390.33908065878,59913.24509532895,56896.7284819568,45851.91241952252,67046.3599486443
35,SSP5-8.5,P1,47026.4907649098,50393.33319488983,48139.757079912335,45258.38102171853,55211.39416290395
35,SSP5-8.5,P2,49732.2381895046,56336.6771123744,53305.410201616774,46670.37928821052,60990.199145032435
35,SSP5-8.5,P3,56183.0255731669,62101.928490514576,58246.292514985296,53680.36139069091,65628.26029984205
35,SSP5-8.5,P4,64203.989148474786,68866.06669479707,66608.33502744664,58514.02434201046,72779.94122133874
36,HIST,P0,34331.548685185626,34870.973361717326,34487.394245337804,33741.362432908194,35457.81517002559
36,SSP1-2.6,P1,35411.93922674335,35812.20692116182,35621.54928717428,35044.96309873249,36326.484311884386
36,SSP1-2.6,P2,35996.9976972997,36828.64681911805,36539.707923163456,35458.188541617885,37933.534306484304
36,SSP1-2.6,P3,36320.253325090096,37129.251068954036,36747.60421872198,35721.546170284804,37910.47011141215
36,SSP1-2.6,P4,36383.7433379753,37033.58258881251,36694.3930297853,36049.277358677144,37873.05126182102
36,SSP2-4.5,P1,35239.35797974489,36201.78519466614,35823.390344845386,34810.84315000506,37383.21813037117
36,SSP2-4.5,P2,36014.799369155415,37545.66363945558,36465.86849435842,35339.25259461701,38675.41183943463
36,SSP2-4.5,P3,37385.720795260524,38565.63143860299,38144.593079473445,36171.90175208848,39832.69102323166
36,SSP2-4.5,P4,38119.32503891426,38879.280112073146,38517.83777516268,37540.44174878008,39665.40539833403
36,SSP3-7.0,P1,35286.245398293504,36128.69967809045,35857.24689843199,34266.959393981866,36835.848135221975
36,SSP3-7.0,P2,36646.80102880256,37716.92968810033,37020.965208818234,35229.45849515381,38878.34192741033
36,SSP3-7.0,P3,37846.45044515436,38894.53694193369,38298.69914713214,36981.73192097896,39770.79911865484
36,SSP3-7.0,P4,38931.13227075382,39654.91877198275,39489.82385806916,38430.377084856096,40644.775334741265
36,SSP5-8.5,P1,35701.7436188221,36729.614434833544,36432.59230941095,35051.75562120121,37352.9549991481
36,SSP5-8.5,P2,37118.46320795018,38385.15387201573,37869.45376943708,36113.000556811196,39941.11048715339
36,SSP5-8.5,P3,38445.966978140525,39595.71185379202,39157.80135362535,36966.862392935276,40408.83336084556
36,SSP5-8.5,P4,39295.44883556818,40248.90183310191,39717.01503883123,38282.12833261478,41337.08402127297
37,HIST,P0,98534.6305774661,104636.50233182283,102473.41519489253,94394.69056080224,112668.34941970679
37,SSP1-2.6,P1,97928.98202900749,103653.03025100348,101926.68883576806,90245.71513063947,108528.78674628347
37,SSP1-2.6,P2,98507.98700929123,104165.00531085255,100345.05547854275,94883.27931551276,111818.97870609422
37,SSP1-2.6,P3,96646.4294647742,103298.56167214102,100612.50374423142,93183.71246983128,108150.46602360108
37,SSP1-2.6,P4,99579.47722409488,103690.49804293779,102177.85833322356,93992.71239877705,108267.10006069568
37,SSP2-4.5,P1,99157.09315328019,103583.41319785282,101574.81677649447,94634.36416535378,108754.25933248046
37,SSP2-4.5,P2,100766.45213233544,104477.56538451482,103418.58805093254,97191.97967560106,108031.00742463354
37,SSP2-4.5,P3,98563.68800208475,103260.01653411516,100547.39166435055,95820.89050988504,109066.873264233
37,SSP2-4.5,P4,98456.57647023143,103028.09158643385,100034.28725525844,94071.39001558986,106158.28738169985
37,SSP3-7.0,P1,96879.73536522452,101603.91043797761,99809.13954952531,93607.92250966956,107163.38832525075
37,SSP3-7.0,P2,99173.89311102963,103154.73306751638,101090.56680366595,93618.37644292152,108709.78840678872
37,SSP3-7.0,P3,99897.6648879851,104997.31725249722,102718.64777439726,94223.77372343339,110142.76394586114
37,SSP3-7.0,P4,100759.47872918,106649.72343075558,105492.40402612429,95534.86537274456,110356.37447960037
37,SSP5-8.5,P1,96956.73161096273,104079.29769677366,99744.5643130866,91030.47837072317,109030.56034768456
37,SSP5-8.5,P2,98257.79995038096,104797.45877972501,101234.67340923926,95093.46463305829,113121.90750990924
37,SSP5-8.5,P3,99450.86704971506,105272.1085252906,101067.64306450503,92950.6054106494,112766.70322513659
37,SSP5-8.5,P4,102039.12824237304,106880.34777759187,105435.60288330438,96802.14215709537,112930.82643081213
38,HIST,P0,71073.94782927044,81183.84809070315,77642.85192230082,65166.159414168345,86611.3735060996
38,SSP1-2.6,P1,70082.2756815567,80926.39327595168,74177.5156721927,60801.968688000066,93760.4345578016
38,SSP1-2.6,P2,75117.74369057151,83012.4329264015,77870.89877577277,67729.24084777349,92198.58418902119
38,SSP1-2.6,P3,70349.81611703587,82218.2598037938,76635.45191179919,64188.09656925566,87572.45734836945
38,SSP1-2.6,P4,71851.90702972934,81154.27876161717,75700.23259107402,63282.44543779109,87673.88114538242
38,SSP2-4.5,P1,73233.74719648162,85592.01173436714,79155.57112968215,66710.00342036324,93766.32747762385
38,SSP2-4.5,P2,75172.64143689364,88803.07426662819,82376.91455959923,65189.75151235159,95359.59265679502
38,SSP2-4.5,P3,79536.48832170054,88478.49171049282,85481.69742774729,69380.09286863997,98933.00431295164
38,SSP2-4.5,P4,77866.82628143346,90910.15225084298,82908.23793112207,67449.94846246025,102246.52611256306
38,SSP3-7.0,P1,71823.82864342806,83762.18196907928,74557.09131991977,66148.44730368454,93945.77831558668
38,SSP3-7.0,P2,75136.6566611271,84635.46325026594,81146.34043656857,73227.70452592218,94410.47202870614
38,SSP3-7.0,P3,82563.7508419228,92293.08099252131,86517.50721732911,73108.51906822692,95317.91494912264
38,SSP3-7.0,P4,85663.0668596235,99775.06122273307,92114.69127749921,75218.89054475541,107740.00869085586
38,SSP5-8.5,P1,72650.86875874919,80690.62380707353,76225.47233662994,64068.9195847692,91752.47894926567
38,SSP5-8.5,P2,74977.95565834543,89428.06910025957,83492.77278084695,69296.596695876,104405.47320325483
38,SSP5-8.5,P3,81005.27770558182,94244.3689397992,88540.40996507482,75393.68280835274,111176.19466661892
38,SSP5-8.5,P4,90969.14365636208,101975.15137677999,98233.14675524946,77774.49991612919,112572.11368874213
39,HIST,P0,127901.93891956219,135086.54259400637,132077.00102007,120419.13802614756,140407.41086950846
39,SSP1-2.6,P1,131660.06749453468,135423.12166351505,133696.03053669297,130892.32266802853,138139.94713235396
39,SSP1-2.6,P2,132051.8099209777,137278.28116473032,133531.07671335142,128652.25359635476,144518.38113817925
39,SSP1-2.6,P3,129943.3472878228,141443.50217004167,138918.57864487555,127141.87481603993,144944.56922965823
39,SSP1-2.6,P4,131099.0256417414,136461.59863686224,134709.74402761788,124728.44212858967,144279.70568851623
39,SSP2-4.5,P1,130724.08618628231,137047.81416050336,134570.1707400587,125306.22047741906,144314.68721630718
39,SSP2-4.5,P2,133349.33686894627,140120.31888465214,135856.02440483563,123957.76807493332,146885.32877981762
39,SSP2-4.5,P3,129256.63778800509,137028.11062662123,134905.15287270115,119447.19099730747,145462.4698403985
39,SSP2-4.5,P4,129720.36904322736,138736.42474666363,135409.1952580818,122405.30048371834,145247.8163176471
39,SSP3-7.0,P1,125772.3153335833,137153.8850539306,130717.21993992291,118804.59035772072,143622.7081150341
39,SSP3-7.0,P2,128942.49165559393,135420.2012497274,131993.98742991468,120339.31133076975,140313.50155642378
39,SSP3-7.0,P3,130941.68811269061,139608.21582400476,133792.63597210008,118879.48751753703,145400.69181546834
39,SSP3-7.0,P4,130540.56321519447,142602.13344054815,137956.8667095417,125277.94303600655,146059.41873260224
39,SSP5-8.5,P1,125387.56832299814,135825.1824289002,131889.4329009287,118952.97658421198,143415.00398747984
39,SSP5-8.5,P2,127937.88541343344,135575.66916496423,131885.25030028867,121028.93956299675,146011.58086259683
39,SSP5-8.5,P3,131378.57259846455,138699.03522554119,136481.75547688775,121498.2253674981,147398.29002891626
39,SSP5-8.5,P4,133283.91639782288,141090.22174961388,137565.30110464213,122420.70970614243,145351.84149211147
40,HIST,P0,101097.38117275972,107164.03054676867,104740.93357479977,92618.12737506117,110561.81153378212
40,SSP1-2.6,P1,101853.97071954166,114187.4242388612,108597.84990980275,94181.31281596933,120507.30950371998
40,SSP1-2.6,P2,102034.22642170195,115062.82032872808,108871.58066003173,92535.6291307926,121352.36722651352
40,SSP1-2.6,P3,108388.01834296173,113971.68813519651,110541.468130051,100375.15901458223,122085.7598567624
40,SSP1-2.6,P4,104644.87060288277,109243.5398722837,106848.08140529727,100283.73365138356,111792.82708549564
40,SSP2-4.5,P1,104303.74479866138,112150.5718954478,108697.3234636579,94201.67806844508,118772.58814632017
40,SSP2-4.5,P2,106973.13341396081,114659.69924382726,111369.96298902156,99534.43451300262,121677.0768133821
40,SSP2-4.5,P3,111063.67433358998,115188.31624684797,113314.01245541667,106415.39775606351,119355.08580717973
40,SSP2-4.5,P4,105202.36866150488,114730.96859502011,108139.96112648015,95517.4931077426,125362.2428391232
40,SSP3-7.0,P1,101809.77819898944,109475.69832153195,104307.4573649299,95127.99117535714,113969.85801617298
40,SSP3-7.0,P2,102015.95659129688,111160.28592127777,106788.0413895117,97064.25511627315,119010.49934296789
40,SSP3-7.0,P3,104417.71923364609,115120.03830789744,110245.48758494714,97801.49662594471,122932.71299341302
40,SSP3-7.0,P4,115668.23072682321,123146.513212127,119761.94707837101,106582.85417795996,128687.46918927038
40,SSP5-8.5,P1,99248.15070574055,109621.3035446353,104487.55906338226,95300.99558268237,122233.26388008212
40,SSP5-8.5,P2,104356.8832846431,112330.71902619222,109024.40963423101,96908.46265232818,119983.70786813973
40,SSP5-8.5,P3,107969.43596455407,120173.81554255029,111990.14482312274,102285.30098241474,131224.35723835859
40,SSP5-8.5,P4,118306.26831992244,125861.85067727807,120743.38312170946,109024.73322224716,130916.6661572304
41,HIST,P0,18499.985042486864,21782.187109228267,20279.565398989107,16797.29119989477,24697.791673342603
41,SSP1-2.6,P1,19869.00160684178,21868.590321437765,21052.55456658813,16900.01745497605,22914.454409779046
41,SSP1-2.6,P2,20706.604449358743,22602.21227879994,21748.951274601255,17873.41904156194,23543.26230314772
41,SSP1-2.6,P3,21891.23244620602,24029.391946858857,23365.917142955514,20076.20295738544,25829.470909043215
41,SSP1-2.6,P4,20562.906166699195,22867.608253880375,21688.23651786308,18413.264308716178,24536.06982383138
41,SSP2-4.5,P1,20425.987841750728,22136.705306072035,21661.553581392094,19113.52430787029,23848.816101951117
41,SSP2-4.5,P2,21284.367856574,24210.95649601432,23447.290639515923,20047.5643458153,26904.02535244477
41,SSP2-4.5,P3,20281.181769344716,24538.59521654764,22490.884156660748,18507.961483734987,28211.00401033811
41,SSP2-4.5,P4,21721.16208820794,24022.018660752612,22906.263827868763,19850.710574060526,26271.89622093986
41,SSP3-7.0,P1,19107.194498942332,21041.303677147822,20360.209923776114,17259.652056238192,23941.36685608624
41,SSP3-7.0,P2,20706.590793431646,24178.696925971748,22470.235700224028,18574.39941187368,26893.66798991873
41,SSP3-7.0,P3,21954.409725965124,24195.241454226816,23212.998024067016,20143.454148409786,26315.585879155224
41,SSP3-7.0,P4,23408.801232710313,27582.46114740453,25160.086048563397,22078.51284018063,30012.407651899615
41,SSP5-8.5,P1,18721.02660209561,22791.0035179306,20703.237905207636,14665.196286481956,25634.50117359794
41,SSP5-8.5,P2,21027.206120306837,23837.32772320669,22290.840492471747,19171.416196675993,27106.039667632584
41,SSP5-8.5,P3,22159.01630844245,25790.077896380848,24235.48403945251,21287.214396983996,27787.902915702216
41,SSP5-8.5,P4,25056.77579945002,28437.6171091034,27010.897885240327,22510.22846453884,29925.13097334598
42,HIST,P0,51398.14344075289,56268.09834099918,54270.62099741145,48802.07106319821,60518.80920447529
42,SSP1-2.6,P1,52974.689961547905,58459.480575193236,54958.97572027894,50105.575366971985,64866.13600606301
42,SSP1-2.6,P2,56601.84150609678,61126.281488731554,58653.503057004506,51898.71081164929,66769.84920509932
42,SSP1-2.6,P3,58082.59185368802,60899.635678119106,59477.8477088705,55747.26529562803,64057.676047440465
42,SSP1-2.6,P4,55005.11459987654,59289.77290179199,57017.78174944828,49155.63452464587,61545.99919401436
42,SSP2-4.5,P1,54790.46571250984,59539.04370681128,56718.729233754675,49702.01593117149,61904.84613931071
42,SSP2-4.5,P2,57840.88543353266,62592.65788028561,60957.69677344087,53465.332078039035,65736.88472409776
42,SSP2-4.5,P3,60503.037089992096,64938.4437464222,62447.6167290709,57057.026425896445,67981.93709279486
42,SSP2-4.5,P4,58383.05459671686,65196.86185075358,61972.508362961664,54094.79247836644,69742.36052587406
42,SSP3-7.0,P1,54660.309089197646,57870.09624449536,57137.43022919836,52130.20902014611,62179.68320277586
42,SSP3-7.0,P2,57342.87780830801,62267.16798601289,60019.593786897625,53158.309598367974,66579.73285311936
42,SSP3-7.0,P3,58198.15780574506,66082.43111908424,62990.84476497295,56143.47906624893,72507.25368383095
42,SSP3-7.0,P4,65879.5724449421,70303.67616264796,67655.61145944922,60030.1634734045,74620.63876991982
42,SSP5-8.5,P1,54223.40215547795,58587.73030986806,55406.41651559759,50912.39990531552,62803.98815914414
42,SSP5-8.5,P2,56868.92025457757,61698.996122214805,58717.851258835566,54823.54737570662,66452.49932300116
42,SSP5-8.5,P3,61035.97568644938,68212.67896570348,65338.948094777785,58970.93643627726,73821.38682720318
42,SSP5-8.5,P4,70099.61201689976,76840.6152828984,72118.12619208351,61437.76328747966,79460.42972790869
43,HIST,P0,4068.9045587261808,4579.01751534164,4321.384624023905,3844.06104082041,5132.329480419671
43,SSP1-2.6,P1,4478.324836757781,4937.78535109251,4712.79660031783,3988.2456159140324,5179.05290466552
43,SSP1-2.6,P2,4851.668882404704,5475.83808345507,5030.874070238107,4371.002603251228,6055.14649854832
43,SSP1-2.6,P3,5068.165223243047,5469.351267675194,5281.987977004697,4489.567228754575,5841.849445842442
43,SSP1-2.6,P4,4865.78545328601,5363.497751805605,5141.456884720286,4524.222391308774,5938.083494566644
43,SSP2-4.5,P1,4638.036955181699,5075.434018562016,4808.073619379862,4385.690512138289,5710.496583346972
43,SSP2-4.5,P2,5149.866041395683,5862.715845162428,5395.044367734397,4763.999359805875,6350.23686789075
43,SSP2-4.5,P3,5374.3540450745,5964.019662437349,5791.739123486829,4955.794966129088,6465.525292583954
43,SSP2-4.5,P4,6002.407145390234,6442.938618936301,6254.096316711378,5408.571814728793,6621.933592594304
43,SSP3-7.0,P1,4786.42803852138,5071.649243171155,4937.763261577943,4438.958674038003,5432.403826717991
43,SSP3-7.0,P2,5509.726847270073,6050.313890811152,5689.054036984775,5226.374523781909,6427.6947090052
43,SSP3-7.0,P3,6255.550243752217,6755.167954562137,6575.533940453859,5620.3820876542495,7360.0246823915795
43,SSP3-7.0,P4,7152.61239865116,8184.334108556912,7777.7617765754985,6382.271142026483,9027.640532110297
43,SSP5-8.5,P1,4485.70118918242,5078.582346465542,4818.401252748125,4088.5538812968935,5787.604369224418
43,SSP5-8.5,P2,5209.881781453465,6074.276037674481,5598.0473967466405,4997.639351317676,6410.461713735177
43,SSP5-8.5,P3,6694.629127775471,7421.996297078949,6921.5607356657065,5945.8316611958135,8095.706373920562
43,SSP5-8.5,P4,8082.96392320749,9470.267231998198,8721.300385332182,7526.277713368863,10607.908384145743
